id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
3047328,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,6a5e94e3-81d6-407d-8a75-93bbba3f16c2,KHD00002287,32179,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex scopulorum var. bracteosa,12433,(Bailey) F.J. Herm.,Carex,scopulorum,var.,bracteosa,Janet L. Wingate,May-13,,,,,,Janet L. Wingate; Brady Wilson; Paula Ellison,6113,8/12/1997,1997,8,12,224,,,", Condition: fair",Opening in subalpine forest; growing with Calamagrostis canadensis.,,,,,,,,,,,,USA,Colorado,Clear Creek,,"Mt. Goliath, lesser peak of Mt. Evans, Arapahoe National Forest.",,39.636112,-105.599303,,1000,13N 0448573E 4387542N,,,TERRAIN NAV,,Certainty code: 4,3505,,,,,11500 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:6a5e94e3-81d6-407d-8a75-93bbba3f16c2,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3047328
3354201,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,7fd7f60f-339e-4230-9925-2569ab8a39da,KHD00029728,51120,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex scopulorum,889,Holm,Carex,scopulorum,,,,,,,,,,Janet L. Wingate; John F. Gay,9573,8/2/2012,2012,8,2,215,,,,Growing along Creek.,,,,,Carex aquatilis.,,,,,,,USA,Colorado,Clear Creek,,"Arapaho National Forest, Straight Creek N of W entrance to Eisenhower Memorial Tunnel.",,39.684091,-105.93258,NAD83,,13S 0420029E 4393111N,,,,,,3470,,,,,11385 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:7fd7f60f-339e-4230-9925-2569ab8a39da,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3354201
3356634,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,e31e1c35-a5bb-466e-9e84-3ca4c7fdaaba,KHD00041054,51158,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex scopulorum,889,Holm,Carex,scopulorum,,,,,,,,,,Janet L. Wingate; John F. Gay,9609,8/5/2012,2012,8,12,225,,,,Edge of small streamlet from seep.,,,,,Carex illota; Agrostis idahoensis.,,,,,,,USA,Colorado,Clear Creek,,"Arapaho National Forest, Co Rd 202 to Jones Pass, W of Empire, SW of Berthoud Pass.",,39.77984,-105.877177,NAD83,,13S 0424884E 4403690N,,,,,,3491,,,,,11454 ft ft,,,jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:e31e1c35-a5bb-466e-9e84-3ca4c7fdaaba,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3356634
5767183,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,b3f312ce-6ed6-455d-9b91-04bc2f349f5b,KHD00060061,56153,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex scopulorum,889,Holm,Carex,scopulorum,,,,,,,,,,Janet L. Wingate,9236,8/10/2011,2011,8,10,222,,,Immature.,Trail from Long Lake to Brainard Lake. Subalpine forest.; Snow melt nearby.,,,,,Juncus drummondi,Flower,,,,,,USA,Colorado,Boulder,,Indian Peaks Wilderness.,,40.075579,-105.583669,NAD83,,13S 0450233E 4436309N,,,,,,3219,,,,,10561 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:b3f312ce-6ed6-455d-9b91-04bc2f349f5b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=5767183
5767184,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,383e5593-ab46-4e63-bbed-ba8f2fe1c94d,KHD00060060,56154,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex scopulorum,889,Holm,Carex,scopulorum,,,,,,,,,,Janet L. Wingate,9237,8/10/2011,2011,8,10,222,,,Carex aquatilis tendencies.,Trail from Long Lake to Brainard Lake. Subalpine forest.,,,,,Juncus drummondi; Deschampsia caespitosa,,,,,,,USA,Colorado,Boulder,,Indian Peaks Wilderness.,,40.075579,-105.583669,NAD83,,13S 0450233E 4436309N,,,,,,3219,,,,,10561 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:383e5593-ab46-4e63-bbed-ba8f2fe1c94d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=5767184
3388252,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,d453e69c-d2d5-469c-b623-8f94380d3138,,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex scopulorum,889,Holm,Carex,scopulorum,,,,,,,,,,Janet L. Wingate,6744-2,7/19/2000,2000,7,19,201,,,,Trailside.,,,,,,,,,,,,USA,Colorado,Boulder,,"Indian Peaks Wilderness, Blue Lake.",,40.08727,-105.6181,WGS84,,,,,,,,3444,,,,,11300 ft,,,jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:d453e69c-d2d5-469c-b623-8f94380d3138,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3388252
4889358,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,5a829f88-e1aa-4530-8bd5-eb1819bc3d43,KHD00056285,54762,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,10178,8/13/2014,2014,7,19,200,,,Common.; Rhizomatous.,Meadow in spruce/fir forest.,,,,,Trisetum spicatum (Wingate 10163); Elymus trachycaulus (Wingate 10176); Agoseris aurantiaca (Wingate 10177).,,,,,,,USA,Colorado,Huerfano,,"S of Blue Lake, trail from Blue Lake to Blue Lake CG, Cucharus Creek drainage, Culebra Range, San Isabel National Forest.",,37.31496,-105.14042,WGS84,,,,,,,,3174,,,,,10413 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:5a829f88-e1aa-4530-8bd5-eb1819bc3d43,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4889358
4692338,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,12a0bc7e-b438-4558-aa8a-11a83c557784,KHD00056211,54666,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,10068,7/8/2014,2014,7,8,189,,,,Small opening in spruce/fir forest.,,,,,Fragaria sp.; Geranium caespitosum; Poa pratensis.,,,,,,,USA,Colorado,Archuleta,,"Beaver Meadows area, between Indian Mt and Baldy Mt, W of Vallecito Reservoir, N of US 160.",,37.36568,-107.45462,WGS84,,,,,,,,2900,,,,,9514 ft.,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:12a0bc7e-b438-4558-aa8a-11a83c557784,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4692338
4692346,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,69417260-b4bc-448d-b828-8d12a732d6cc,KHD00056227,54679,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,10080,7/10/2014,2014,7,8,189,,,,"Dry, open, barren slope,roadside; spruce/fir forest.",,,,,Populus tremuloides; Erigeron flagellaris (Wingate 10081).,,,,,,,USA,Colorado,Hinsdale,,"Rio Grande River drainage N of Rio Grande River, W of Rio Grande Res.",,37.76988,-107.37773,WGS84,,,,,,,,3053,,,,,10016 ft.,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:69417260-b4bc-448d-b828-8d12a732d6cc,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4692346
16882685,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,ff053d56-f3dc-4310-95bd-c557203adc29,,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,Janet L. Wingate,,,,,,,Janet L. Wingate; John Gay,11723,7/19/2017,2017,7,19,200,,,Common.,Alpine meadow. Rocky roadside.,,,,,"Trifolium dasyphyllum, Trisetum spicatum.",Fruit,,,,,,USA,Colorado,Huerfano,,"Wet Mountains. Greenhorn Mountain. Greenhorn Mountain Road, Forest Service Road 634.",,37.89449,-105.04249,WGS84,,,,,,,,3490,,,,,11449 ft,,,jwingate,12/10/2017 14:21,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:ff053d56-f3dc-4310-95bd-c557203adc29,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=16882685
3274844,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,a1f6b570-7d7f-4744-951a-4d1b7d705320,KHD00029688,50856,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,9310,6/26/2012,2012,6,26,178,,,,"Dry, subalpine forest",,,,,Picea engelmannii,,,,,,,USA,Colorado,Chaffee,,"Monarck Park Campground, by US Hwy 50, N of Monarck Pass, Arkansas River",,38.515104,-106.326441,,,,John Cowling,,Google Earth,,,3188,,,,,10549 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:a1f6b570-7d7f-4744-951a-4d1b7d705320,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3274844
3057491,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,796028d5-f92a-4322-ae04-223fe074ff05,KHD00026573,47209,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; Eleanor Ann Von Bargen,9018,7/17/2009,2009,7,17,198,,,2009 Floristic Survey of Windy Point & vicinity.; Rhizomatous in12x5ft. colony.,"Grassy Slope, near Pinus aristata timberline; associates inlude Campanula rotundifolia, Achillea lanulosa, Elymus trachycaulus, Danthonia intermedia. Granitic substrate.",,,,,,,,,,,,USA,Colorado,El Paso,,"Windy Point and Vicinity., Pike-San Isabel National Forest, Pikes Peak, Boemer Creek headwaters below cog railway ca 0.7mi S. of Sachett Mt.; Below Windy Point by obscure old road.",,38.812425,-105.025063,,,NAD27 13S 0497824E 4295754N,,,Terrain Navigator,,Certainty code: 1,3576,,,,,11733 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:796028d5-f92a-4322-ae04-223fe074ff05,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3057491
7829952,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,a520f54f-f712-4b9b-b480-46265f0c4001,KHD00059623,56572,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,10581,7/14/2015,2015,7,14,195,,,Fairly large colony.,Open Ponderosa pine forest.Roadside at base of tree.,,,,,Fragaria,Fruit,,,,,,USA,Colorado,Park,,"Pike National Forest, South Park, Buffalo Springs Campground, approx. 12 miles S of Fairplay, W of highway 285, Forest Service Road. 431.",,39.03284,-105.98794,WGS84,2,,Grace Rodriguez,,GeoLocate,,,2797,,,,,9176 ft.,,,Jwingate,4/3/2017 13:56,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:a520f54f-f712-4b9b-b480-46265f0c4001,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7829952
3047744,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,3c562904-a5d7-4287-bbee-a748bfa6ec69,KHD00002585,32650,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex siccata,14810,Dewey,Carex,siccata,,,,,,"Original ID Carex foenea Wildenow. Annotated to Carex siccata Dewey by Janet L. Wingate, 2/2009.",,,,Janet L. Wingate,6217,6/29/1998,1998,6,29,180,,,", Condition: fair; Rhizomatous.",aspen grove,,,,,,,,,,,,USA,Colorado,Eagle,,"Holy Cross Wilderness. Trail 2006 off FR707, S of Minturn.",,39.42543,-106.517925,,1000,13N 0369348E 4365088N,,,Terrain Navigator,,Certainty code: 4,,,,,,,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:3c562904-a5d7-4287-bbee-a748bfa6ec69,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3047744
3058212,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,d444a68b-1fbc-4619-8051-a839df8e9434,KHD00022339,48090,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John Gay,9035,7/17/2010,2010,7,17,198,,,"common, Rhizomatous",dry lodgepole pine forest,,,,,,,,,,,,USA,Colorado,Park,,"campground, N of Hoosier Creek and NW of HW 285.",,39.43458,-105.761666,,,13 0434451E 4365281N,,,,,,2982,,,,,9785 FT ca,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:d444a68b-1fbc-4619-8051-a839df8e9434,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3058212
3257425,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,049aa47f-2a6a-4e4c-ac36-e32fb0e143b7,KHD00024728,50663,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,9070,7/11/2011,2011,7,11,192,,,,"Moist, grassy, gravelly meadow.",,,,,Juncus arcticus ssp. balticus; Iris missouriensis.,,,,,,,USA,Colorado,Park,,"Pike-San Isabel National Forest, Jefferson Creek, NW of town of Jefferson, across road from entrance to Jefferson Creek Campground.",,39.435616,-105.853857,NAD83,,13S 0426518E 4365467N,,,,,,3060,,,,,10053ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:049aa47f-2a6a-4e4c-ac36-e32fb0e143b7,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3257425
3257421,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,b2b447d2-e5fe-4d80-80e2-99b8ccb71ab5,KHD00024757,50657,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,9060,7/8/2011,2011,7,8,189,,,Rhizomatous.,Moist gravel on lake bank.,,,,,,,,,,,,USA,Colorado,Park,,"Pike-San Isabel National Forest, S shore of Jefferson Lake NW of town of Jefferson.",,39.450735,-105.862538,NAD83,,13S 0425787E 4367152N,,,,,,3260,,,,,10691ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:b2b447d2-e5fe-4d80-80e2-99b8ccb71ab5,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3257421
3238339,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,25d185e8-62d6-49b0-9eed-533a65a5152a,KHD00024756,50656,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,9059,7/8/2011,2011,7,8,189,,,Rhizomatous. Common ground cover.,Moist tuft below Populus balsamifera near Lake.,,,,,Arctostaphylos uva-ursi; Fragaria,,,,,,,USA,Colorado,Park,,"S shore of Jefferson Lake NW of town of Jefferson, Pike-San Isabel National Forest.",,39.45085,-105.8604,NAD28,,13s 0425971E 4367163N,,,,,,3260,,,,,10687ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:25d185e8-62d6-49b0-9eed-533a65a5152a,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3238339
4690589,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,cd393733-5fcd-48f5-8ef6-916fe292179f,KHD00056260,54623,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,10015,6/20/2014,2014,6,20,171,,,Large population.; Rhizomatous.,Open N facing slope in Ponderosa Pine forest.,,,,,Lupinus pratensis; grasses.,,,,,,,USA,Colorado,Jefferson,,"Reynolds Park, Jefferson Co. Open Space Park, HW97 (S Foxton Rd), SE of Conifer.",,39.46745,-105.2407,WGS84,,,,,,,,2233,,,,,7326 ft.,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:cd393733-5fcd-48f5-8ef6-916fe292179f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4690589
3263376,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,6ce35435-4141-4e5e-9ac6-188209bf1d00,KHD00047666,50732,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; Pam Regensberg; Mike Gellner,9207,7/25/2011,2011,7,25,206,,,Common,Side road in dense willow area.,,,,,,,,,,,,USA,Colorado,Clear Creek,,"ca. 3 miles NW of Grant on Guanella Pass Road, near Geneva Creek",,39.494051,-105.696793,NAD83,,13S 0440085E 4371836N,,,,,,3140,,,,,10286ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:6ce35435-4141-4e5e-9ac6-188209bf1d00,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3263376
3057208,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,5a9be783-c78a-48ac-936c-f11be33daf54,KHD00025977,46895,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John Gay,9001,7/6/2009,2009,7,6,187,,,"Rhizomatous, common.",Cleared lodgepole pine forest due to beetle kill.,,,,,,,,,,,,USA,Colorado,Summit,,"Dillon Reservoir, Peak One Campground.",,39.581873,-106.071298,,,13 0407998E 4381899N,,,,,,2753,,,,,9033 FT ca,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:5a9be783-c78a-48ac-936c-f11be33daf54,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3057208
3349204,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,7c2943e9-7522-432b-8b71-5ae51cfca0a6,KHD00041045,51151,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,9597,8/3/2012,2012,8,3,216,,,Rhizomatous.,Dry slope,,,,,Danthonia intermedia; Deschampsia caespitosa; Artemisia sp.,,,,,,,USA,Colorado,Clear Creek,,"Guanella Pass, W of Guanella Pass Rd, slope near upper parking lot.",,39.595,-105.669404,NAD83,,13S 0438701E 43833008N,,,,,,3552,,,,,11654 ft.,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:7c2943e9-7522-432b-8b71-5ae51cfca0a6,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3349204
3263371,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,8e09ec3b-a59c-46a0-8ee6-f2b7a98242f5,KHD00047027,50727,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; Pam Regensberg; Mike Gellner,9197,7/25/2011,2011,7,25,206,,,,Dry area above wetlands,,,,,Kobresia myosuroides; Carex obtusata; Salaginella; lichens,,,,,,,USA,Colorado,Clear Creek,,"Guanella Pass area, ca. 7.5 air miles S of Georgetown, 0.25 mile NW of Bierstadt Trail Head and Guanella Pass parking lot",,39.598353,-105.713503,NAD83,,13S 0438740E 4383423N,,,,,,3550,,,,,11659ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:8e09ec3b-a59c-46a0-8ee6-f2b7a98242f5,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3263371
3049301,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,7ffb5829-85b5-416e-aefe-198b773a7ef2,KHD00002588,34414,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex siccata,14810,Dewey,Carex,siccata,,,,,,"Original ID Carex foenea Wildenow. Annotated to Carex siccata Dewey by Janet L. Wingate, 2/2009.",,,,Janet L. Wingate,6070B,8/5/1997,1997,8,5,217,,,", Condition: fair; Rhizomatous","Subalpine forest, common.",,,,,,,not introduced,,,,,USA,Colorado,Clear Creek,,"Mt. Goliath, lesser peak of Mt. Evans.",,39.646748,-105.605351,,,13N 0448062E 4388726N,,,Terrain Navigator,,Certainty code: 3,3505,,,,,11500 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:7ffb5829-85b5-416e-aefe-198b773a7ef2,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3049301
3049291,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,2f1050d0-0e3f-4e8f-a002-b9aa4aea2540,KHD00002774,34405,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex siccata,14810,Dewey,Carex,siccata,,,,,,"Original label Carex occidentalis Bailey. Annotated to Carex siccata Dewey by Janet Wingate, 2010.",,,,Janet L. Wingate,5866,6/9/1995,1995,6,9,160,,, Condition: good; Rhizomatous,"Roadside, gravelly soil, locally common.",,,,,,,not introduced,,,,,USA,Colorado,Clear Creek,,"HW 103, Sqaw Pass Road",,39.677663,-105.47331,,5000,13N 0459409E 4392089N,,,Terrain Navigator,,Certainty code: 5,,,,,,,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:2f1050d0-0e3f-4e8f-a002-b9aa4aea2540,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3049291
3349210,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,370fbeb5-49b4-4797-ac2b-03904ac0ddb1,KHD00029732,51116,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,9567,8/1/2012,2012,8,1,214,,,,Aspen grove near Creek.,,,,,,,,,,,,USA,Colorado,Clear Creek,,"West Chicago Creek, near Co Rd 114 and West Chicago Creek Campground.",,39.678447,-105.656653,NAD83,,13S 0443686E 4392275N,,,,,,2914,,,,,9562 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:370fbeb5-49b4-4797-ac2b-03904ac0ddb1,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3349210
7826791,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,8716ad49-a808-40eb-9081-bce3276fb4d8,KHD00061913,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,10476,7/4/2015,2015,7,3,184,,,Abundant.; Rhizomatous.,"Open, dry area among willows.",,,,,,Fruit,,,,,,USA,Colorado,Garfield,,"White River National Forest, finger of Heart Lake, E side of lake, Forest Service Rd 630, approx. 15 air miles N or Glenwood Springs.",,39.76599,-107.3166,WGS84,,,,,,,,3252,,,,,10669 ft.,,,Jwingate,11/21/2017 12:25,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:8716ad49-a808-40eb-9081-bce3276fb4d8,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7826791
7758422,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,2d217ff2-6c45-4a4b-a867-00942a50b59f,KHD00061294,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex siccata,14810,Dewey,Carex,siccata,,,,,,,,,,Janet L. Wingate; John F. Gay,10474,7/3/2015,2015,7,3,184,,,Rhizomatous.,Spruce/fir subalpine forest. Roadside.; Growing mostly in sand/gravel of anthill.,,,,,Ligusticum porteri; Lupinus argenteus; Ribes.,Fruit,,,,,,USA,Colorado,Garfield,,"White River National Forest, Deep Lake Campground, Forest Road 6003G, E of Deep Lake, approx. 16 air miles N or Glenwood Springs.",,39.77345,-107.2955,WGS84,,,,,,,,3195,,,,,10482 ft.,,,Jwingate,4/3/2017 13:56,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:2d217ff2-6c45-4a4b-a867-00942a50b59f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7758422
